candidate_id,objective,success_rate,avg_cost,avg_time,avg_science,avg_runtime,w_science,w_explore,w_battery,w_obstacle,w_path,w_recovery,best_objective_so_far,best_objective_success_rate,best_objective_avg_science,best_success_rate_so_far,best_success_objective,best_success_avg_science,best_success_w_science,best_success_w_explore,best_success_w_battery,best_success_w_obstacle,best_success_w_path,best_success_w_recovery
70,-1029.074528683362,1.0,315.3666666666667,3.9599999999999995,7.333333333333333,1.7524275966609517,15.83158087451697,7.896181427945539,1.0029404201820347,173.60507617564537,1.1511752003328857,16.485866469712064,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
71,-1012.0688076999613,1.0,302.1666666666667,3.7950000000000004,5.333333333333333,1.4505717933410778,8.83061002746754,8.877041827582998,3.574058624265579,79.26675410690146,2.859833641056717,22.845318951524167,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
72,-979.2856463770062,0.9666666666666667,300.6896551724138,3.779310344827586,6.068965517241379,2.8444799200010795,12.364361266325222,1.0112267612279024,0.9326573805384746,225.24228286478,1.4552601272838706,24.655801778710686,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
73,-1028.8350716666746,1.0,326.6666666666667,4.108333333333333,7.433333333333334,1.74465233333176,14.124844543129925,0.8134878064189976,0.9398933694434,296.6598946252939,7.485415915122406,11.119264412006727,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
74,-978.4221727224495,0.9666666666666667,345.6551724137931,4.336206896551724,6.724137931034483,3.3168298233261644,16.25599134515005,9.472485773838587,9.861410531846422,238.3445463147354,7.525191710618316,2.505021500960063,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
75,-978.1383526562685,0.9666666666666667,329.1034482758621,4.144827586206896,7.241379310344827,4.777386940010668,15.542938318548735,5.58404249735805,4.299797891545065,276.588596273684,2.223949646123027,14.778753128725775,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
76,-954.404410550096,1.0,312.03333333333336,3.9183333333333343,3.9,9.894784556647453,0.22707289534838138,4.6866064199412625,0.6574024292501898,79.70447906701799,2.3505249355420976,19.476309063481906,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
77,-971.4032694000401,1.0,305.93333333333334,3.8400000000000003,5.633333333333334,10.099346119991969,14.920897585308467,5.833687650971596,9.625508229897966,143.717644880926,5.714241725637215,26.057973845683808,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
78,-971.1979697000058,1.0,301.73333333333335,3.7950000000000004,5.233333333333333,9.433406059998864,4.471916770389052,9.632225394406113,0.22032929942918178,292.46970667690977,0.8631982390115223,26.734293410942133,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
79,-972.2783963834138,1.0,322.93333333333334,4.061666666666666,6.666666666666667,11.606654056650587,10.554022181725998,9.929647961193004,0.8305859908804487,188.4635711003302,19.38605071238198,15.692935325104465,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
80,-968.2247536833452,1.0,315.03333333333336,3.9649999999999994,5.566666666666666,10.39471592999762,12.58797276270525,6.957486889846171,4.599956541200955,206.88952002101587,11.686286238462005,27.03474031472967,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
81,-926.7164873333213,1.0,367.1333333333333,4.606666666666667,2.6333333333333333,11.659369200002402,0.9089276068291574,2.809631895922303,9.509073692357932,272.5659459727291,9.11313505571426,18.603977934046103,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
82,-806.5360356759018,0.9,319.0,4.0018518518518515,5.777777777777778,23.067978050004847,5.547623659622653,1.881211597237613,4.690614208905823,138.33805700651322,11.673122237017441,2.3320391089495454,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
83,-1014.956248216591,1.0,307.6666666666667,3.8666666666666667,5.766666666666667,1.6154170233484668,19.48789615332333,9.86210744479603,7.011800968795477,184.0240915860301,6.190552325726555,24.413850591208462,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
84,-1012.4477482334113,1.0,315.6333333333333,3.9600000000000004,5.666666666666667,1.7391170199844055,13.694623451077586,1.626169393448913,9.118179126489041,255.63431073079224,18.99599826583848,21.771585251650798,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
85,-1010.1705864499922,1.0,360.6,4.55,6.133333333333334,2.1105493766682533,12.268303918715798,4.182430362906189,9.33401198520473,266.5159723751021,0.9043734021237881,0.7910092349175601,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
86,-968.3318030873911,0.9666666666666667,315.6551724137931,3.960344827586207,5.275862068965517,3.113524439993004,7.5292673375609915,8.105533307818328,9.87403368021795,87.60422277588205,11.882614307042703,11.426725698930646,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
87,-981.6057543678419,0.9666666666666667,314.2413793103448,3.9551724137931035,6.551724137931035,3.0397686666615,19.398287956292066,8.421189231357086,8.399454176640266,167.17328994874256,8.296390046753304,8.202212157921187,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
88,-985.8783650833678,1.0,325.06666666666666,4.08,3.066666666666667,1.6403269833264251,1.1275099330185423,8.647223762550531,8.147719990387769,299.92941832153264,19.93273674147811,16.662951168078823,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
89,-1017.0850579166823,1.0,375.1666666666667,4.775,7.066666666666666,2.2579884166635265,15.37974830361021,9.44765729882428,8.511509167706373,111.8370254357994,9.01088270620187,3.8747824545448495,-1034.8202346999556,1.0,7.733333333333333,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
90,-1035.258251999968,1.0,310.73333333333335,3.9033333333333333,7.933333333333334,1.819682933339694,19.081020545174447,6.0617463445088005,2.3635637744842812,217.92517110146417,12.362564809157917,10.744881540985215,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
91,-876.6181101981028,0.9,326.3703703703704,4.094444444444445,3.962962962962963,5.256007590009054,2.2711518439925804,6.715731955927996,5.251046238947554,243.07959793390984,10.403270022239868,25.565445009556203,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
92,-892.1463397592044,0.9,348.48148148148147,4.385185185185186,6.2592592592592595,6.242583900010989,11.038136775489711,5.609379715353863,8.778870666317616,150.87071655309927,2.6803045690128147,0.8634802894001692,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
93,-1014.4584235999858,1.0,397.76666666666665,5.053333333333333,7.2,2.5423152800028523,15.10274511347238,6.203095513534647,7.070389704182313,103.24104037722768,2.7274295117353953,0.43633997003645786,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
94,-1008.2062980333172,1.0,301.3333333333333,3.7816666666666667,5.0,1.575740393336552,7.0117511761319395,5.899176868546331,3.98321604648735,159.36873050593226,18.083173889874967,10.447664010699011,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
95,-975.3277853597284,0.9666666666666667,296.37931034482756,3.717241379310345,5.482758620689655,2.562259020008302,10.279789783196216,7.8365301274114305,4.0257735449805745,205.52167505696838,17.247274174934905,28.485618709729263,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
96,-969.0490705270192,0.9666666666666667,313.6896551724138,3.93448275862069,5.0344827586206895,2.531795089998438,2.9414696185807587,9.265876251614944,4.971951301487428,114.56109707473959,9.182715124765226,29.40097725856431,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
97,-1021.6999769166733,1.0,319.6,4.015000000000001,6.6,1.6650046166653434,9.852361879857392,3.287516102875082,6.370668457735585,110.03640469454827,1.5172665621732784,3.8663916573194768,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
98,-972.2180912953426,0.9666666666666667,312.44827586206895,3.9258620689655177,5.206896551724138,2.2693702466785908,2.560916779155449,1.5190269351229435,1.4743890092291605,210.21868620080366,3.6376016879828965,10.370018499715897,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
99,-1026.3989845000021,1.0,346.2,4.368333333333334,7.6,2.12253643333291,17.935768198120236,4.739616402628723,6.708821611358169,93.07996780040746,3.8457803761734155,1.226058487994366,-1035.258251999968,1.0,7.933333333333334,1.0,-1025.5936600666935,6.9,16.648852816008436,2.1233911067827616,1.9000671753502962,95.85112746335845,6.0848448591907545,15.742692948967136
